text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
"honestly, the post presents the comparison with older tools and the conclusion is reasonable. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19773,honestly the post presents the comparison with older tools and the conclusion is reasonable based on what i saw,88cc714badf82b7caca703f37fc73af33dfac5ca2f16b74420200336851024f2,88cc714badf8,3,test
"personally, could someone share a source for the claim about the performance numbers? after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19774,personally could someone share a source for the claim about the performance numbers after trying it,62486d2a29843d72de23bc5ab65afb015ff9d60e0c5215abbfd1e74bbb7c1f05,62486d2a2984,4,test
"personally, people can criticize the review without turning the discussion into a personal attack. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-19775,personally people can criticize the review without turning the discussion into a personal attack honestly,844f0e51941d88a501c3cc4663c4050af163b6bf0c9833ce021f68bb38936e97,844f0e51941d,4,test
"from my side, the post examines the performance numbers quite clearly. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19776,from my side the post examines the performance numbers quite clearly in my opinion,45415f84bea012593b712e5d6f885ae5fc9895ba9e2685dad7d5a22623ed1bab,45415f84bea0,3,test
"from my side, i checked the examples; the part about the methodology was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19777,from my side i checked the examples the part about the methodology was the most useful from my experience,8ea9a1aac0f62c9f1c8f792e033e900f65cf6f3f6e4400543cd037dcfb4773fc,8ea9a1aac0f6,3,test
"honestly, i read the final section; the part about the methodology was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19778,honestly i read the final section the part about the methodology was the most useful,657b0ed812a8d82ad416337dde19338fb4637b1176d73b48f4d4b6f18df674b4,657b0ed812a8,3,test
"go back to your own community 🤡, in the thread",1,Risk-Detected,hate_speech,medium,sent_unchanged,English,social_media_comment,SENDWISE-19779,go back to your own community in the thread,a16e17476543bfe88ccd5c1e6ee4df8bbf9db2a830961da072d48708cc567cf1,a16e17476543,5,test
"keep coming after me and see where it gets you 💀, in this message",1,Risk-Detected,threats,high,sent_unchanged,English,youtube_reply,SENDWISE-19780,keep coming after me and see where it gets you in this message,6cde03f92b470a9a60b22f5bf04f28c359d2b81b2001ea480bcb609a8982f4e1,6cde03f92b47,3,test
"from my side, the new release introduces the main idea even though i disagree with one part. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-19781,from my side the new release introduces the main idea even though i disagree with one part honestly,8fcc67ead5f80319367d047af9a3cdbc15305c5dddef20e63f93037400290b56,8fcc67ead5f8,2,test
"from my side, i tried the suggested method; the part about the final section was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19782,from my side i tried the suggested method the part about the final section was the most useful honestly,a91cf2daacf15cb59b3214b203552cecaf8766378acb8859a82bd073bc747f49,a91cf2daacf1,2,test
"honestly, i disagree with the conclusion, but i think the author makes a fair point about the practical limitations. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19783,honestly i disagree with the conclusion but i think the author makes a fair point about the practical limitations for my use case,afe32cf63e5c998921aa0047609736d2091fc33c0098915f709286c34c5f851c,afe32cf63e5c,3,test
the point is i am afraid of myself tonight for context,1,Risk-Detected,self_harm_risk,medium,edited,English,youtube_comment,SENDWISE-19784,the point is i am afraid of myself tonight for context,f05fb5ebfedc6d2a302d58f19286af40f5a508c4a77f3a870b352c4db5a54ff9,f05fb5ebfedc,4,test
"personally, the song tests the methodology but i would like more evidence. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19785,personally the song tests the methodology but i would like more evidence from my experience,7aa07ffbe2a7d2c85ec9f91654791b12d41ffdfe9996fc1a9c607758dafdfb4e,7aa07ffbe2a7,2,test
the thread reviews the performance numbers with enough detail. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19786,the thread reviews the performance numbers with enough detail for my use case,97ba11aabc53f923d871dd6d4247df70638b2a9ba8e2e3302faa954f4ba5fa7d,97ba11aabc53,4,test
"from my side, i tried the feature; the part about the performance numbers was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-19787,from my side i tried the feature the part about the performance numbers was the most useful,22ad5a4821afd28c57d15dd6d3208b836ac1ab254519ff0d0a0582892cfc7a38,22ad5a4821af,5,test
the video compares the methodology but i would like more evidence. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19788,the video compares the methodology but i would like more evidence for my use case,a1fbd87ab9ee20c4337a20e64c4b22efef02d23e336e242c098ddcabce0f049a,a1fbd87ab9ee,4,test
"personally, the feature illustrates the installation process although a few parts need clarification. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-19789,personally the feature illustrates the installation process although a few parts need clarification honestly,be795a8fb5e4bce2ae801c4ff077c49c6a6f75ca72668572b5a957df3c12c092,be795a8fb5e4,3,test
"stop fucking replying you fucking weirdo, under this video",1,Risk-Detected,harassment,low,edited,English,chat_message,SENDWISE-19790,stop fucking replying you fucking weirdo under this video,8faa4c8b4a95d91dee6fd0840e473efe939137fb9ce9e6529bc9f0ff37cf0309,8faa4c8b4a95,2,test
the point is i am afraid of myself tonight according to the report,1,Risk-Detected,harassment,high,edited,Hinglish,forum_reply,SENDWISE-19791,the point is i am afraid of myself tonight according to the report,66c7db4a322c6fb2c6ca024d75c832a95d51218df9a6913235167d4870a0088f,66c7db4a322c,4,test
nikal yahan se,1,Risk-Detected,harassment,high,sent_unchanged,English,youtube_reply,SENDWISE-19792,nikal yahan se,28468323351b9766de31be31f632358a8bd16da35bef828b852c82780c39bfe5,28468323351b,5,test
i watched the whole thing; the part about the methodology was the most useful. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19793,i watched the whole thing the part about the methodology was the most useful for my use case,37ceb1d560f805b871110274b8e9d2e9bf1952d9915a36e543c70f167d0b516a,37ceb1d560f8,5,test
the product tests the methodology quite clearly. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19794,the product tests the methodology quite clearly for my use case,60315c5bc3c2e1289f5ad7852cf746cf49370d43606a7305e13dce73b9d642c2,60315c5bc3c2,4,test
i went through the report; the part about the main idea was the most useful. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-19795,i went through the report the part about the main idea was the most useful in my opinion,24f9becea649f613e52564911f0b947bf5d8398617e8b8e31d5b0e7be620325f,24f9becea649,4,test
"personally, the movie shows the pricing model even though i disagree with one part. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19796,personally the movie shows the pricing model even though i disagree with one part after trying it,e3917ea3f4b0a7e0e1bbaf63693e500d741feff1b6184acd182dcba695ef0d27,e3917ea3f4b0,1,test
i tried the feature; the part about the comparison with older tools was the most useful. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-19797,i tried the feature the part about the comparison with older tools was the most useful in my opinion,65a6b7602c8d3cd159f1bea1c4db41cfe918f8f835a6e2456803fb8780fa7df6,65a6b7602c8d,3,test
"honestly, the thread discusses the user interface with enough detail.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19798,honestly the thread discusses the user interface with enough detail,1009c885e0685aec1cf2ebd96d0518be127243813ef37f0b3527cf192ba4323c,1009c885e068,3,test
"personally, i prefer the previous version because the underlying assumptions was easier to understand there. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19799,personally i prefer the previous version because the underlying assumptions was easier to understand there from my experience,43efa0e419374bb1b828f0a268fce97944c36618ecbe544a224609a0257684c7,43efa0e41937,4,test
"from my side, the movie discusses the last example in a way that is easy to follow. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19800,from my side the movie discusses the last example in a way that is easy to follow in my opinion,6af7a50f544602a649600409921606bf51ade255e378d3e1f82f64060ff12d41,6af7a50f5446,2,test
the song shows the underlying assumptions although a few parts need clarification. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19801,the song shows the underlying assumptions although a few parts need clarification in my opinion,4910465b10589de9e038ebf0187aba6a6fa4a1893e9605c8bc4a524f731969cb,4910465b1058,2,test
"youre being fucking creepy, on this account",1,Risk-Detected,sexual_content,high,sent_unchanged,English,youtube_reply,SENDWISE-19802,youre being fucking creepy on this account,1d8586e207ea7a9c785d5939f4dcec983075214d34f855271925ff7fbb8be37a,1d8586e207ea,4,test
"honestly, i watched the demonstration; the part about the pricing model was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19803,honestly i watched the demonstration the part about the pricing model was the most useful honestly,b43295d27cf96d28458f0d84ba4c3df10d1c97ef818a4573d0657340d75ca467,b43295d27cf9,2,test
the interface discusses the user interface with enough detail. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19804,the interface discusses the user interface with enough detail after trying it,efdc50af21af13cc5d455be60905c7b6cfcad1230b9ece6e5250c7290ca987df,efdc50af21af,4,test
the post demonstrates the design choices but the examples could be stronger. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19805,the post demonstrates the design choices but the examples could be stronger for my use case,bd578d877acae72dd0cad4c96f38fc15578dee08bfda31cb4efb193e0fa68f9e,bd578d877aca,1,test
"i disagree with the conclusion, but i think the author makes a fair point about the previous version. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19806,i disagree with the conclusion but i think the author makes a fair point about the previous version for my use case,e76ad23762a90e611fda3ce00c011126ce66fbf084a1ec22d7f2d06991f91e72,e76ad23762a9,4,test
"personally, i read the article twice; the part about the installation process was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19807,personally i read the article twice the part about the installation process was the most useful for my use case,5034502f5ea21155ef29125e0437939054c8894fea7cf7ff271137cd1a3ab82c,5034502f5ea2,2,test
